objectId,inSize,outSize,totalTime,parsing,extractSchema,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,merge3,initGEnv,genWitness,genSuccess,noWitness,valid,#iterations,cancelledAt,dateAndTime,timeout,git,machine
no2142,751,1313,6,0,0,0,0,0,1,1,0,0,3,0,1,0,true,false,true,2,,,,,
no69519,751,4606,9,0,0,0,1,0,0,3,3,0,1,1,0,0,true,false,true,2,,,,,
no9824,753,10081,278,0,0,0,2,0,1,5,4,0,253,7,1,0,true,false,true,3,,,,,
no58916,753,3731,23,1,0,0,3,0,2,3,2,0,6,2,2,0,true,false,true,2,,,,,
no21040,754,4253,39,0,0,0,3,0,1,9,7,2,13,1,2,0,true,false,true,2,,,,,
no65455,754,1445,5,0,0,0,0,0,0,0,1,0,4,0,0,0,true,false,true,2,,,,,
no6185,754,2484,16,0,0,1,1,0,0,1,0,0,7,1,3,0,true,false,true,2,,,,,
no44276,754,791,12,0,0,0,0,0,0,4,0,0,1,0,5,1,true,false,true,2,,,,,
no36595,755,2424,35,0,0,1,1,0,2,8,0,0,19,0,2,0,true,false,true,2,,,,,
no85918,756,740,5,0,0,0,1,0,0,0,1,0,0,0,3,0,true,false,true,2,,,,,
no21096,756,3546,17,0,0,0,0,0,0,1,1,1,9,0,4,0,true,false,true,2,,,,,
no35778,757,2136,9,0,0,0,0,0,0,1,1,0,4,0,2,1,true,false,true,2,,,,,
no58496,757,3045,7,1,0,0,0,0,0,3,0,0,1,0,1,0,true,false,true,2,,,,,
no13688,757,1038,7,1,0,0,0,0,1,0,0,0,4,0,1,0,true,false,true,2,,,,,
no42523,758,2504,10,0,1,0,2,0,0,2,3,0,1,0,0,1,true,false,true,2,,,,,
no26992,759,1221,8,0,0,0,0,0,0,1,0,0,1,1,3,2,true,false,true,2,,,,,
no48814,760,5285,26,0,0,0,1,0,0,2,2,0,10,0,5,0,true,false,true,2,,,,,
no81526,762,3887,21,0,0,0,5,0,1,2,1,0,4,1,6,0,true,false,true,2,,,,,
no83776,762,4166,4,0,0,0,1,0,0,0,1,0,1,0,1,0,true,false,true,2,,,,,
no37725,763,3835,19,0,0,1,0,0,0,6,3,1,6,1,0,0,true,false,true,2,,,,,
no1114,763,3160,27,11,0,0,1,0,1,3,1,0,5,1,1,1,true,false,true,2,,,,,
no65581,765,1087,7,0,0,0,0,0,0,0,0,0,5,0,0,0,true,false,true,2,,,,,
no9905,766,3638,22,0,0,0,1,0,0,1,0,0,8,0,8,3,true,false,true,2,,,,,
no39165,767,3524,16,0,1,0,0,0,1,1,1,0,10,0,1,0,true,false,true,2,,,,,
no4256,767,5593,16,1,0,0,0,0,1,1,2,1,6,1,2,0,true,false,true,2,,,,,
no47064,768,1379,6,1,0,0,0,0,0,1,2,0,2,0,0,0,true,false,true,2,,,,,
no90390,768,2169,10,0,0,0,3,0,0,1,0,0,3,0,0,1,true,false,true,2,,,,,
no39141,768,2969,17,1,0,0,0,0,0,5,1,0,5,1,2,1,true,false,true,2,,,,,
no9976,769,1137,8,0,0,0,0,0,0,2,0,0,4,0,1,1,true,false,true,2,,,,,
no64832,773,1232,4,0,0,0,0,0,0,1,0,0,1,0,1,1,true,false,true,2,,,,,
no46526,774,1797,6,0,0,0,0,0,0,1,0,0,2,0,2,0,true,false,true,2,,,,,
no9861,774,5926,2390,0,0,0,10,0,2117,2,250,0,4,4,1,0,true,false,true,2,,,,,
no58907,776,4655,35,0,0,0,5,0,2,4,10,1,12,0,0,0,true,false,true,2,,,,,
no14025,777,1682,8,0,0,0,0,0,0,1,0,0,3,1,2,0,true,false,true,2,,,,,
no46922,777,4344,19,0,0,1,0,0,1,2,2,0,5,1,6,0,true,false,true,2,,,,,
no46264,778,3150,14,0,0,0,2,0,1,1,0,0,8,0,1,0,true,false,true,2,,,,,
no81565,778,2765,18,0,1,0,1,0,2,1,0,0,6,1,5,0,true,false,true,2,,,,,
no31277,778,2347,5,0,0,0,0,0,1,0,0,0,1,0,1,1,true,false,true,2,,,,,
no12617,778,4298,22,0,0,1,3,0,1,4,3,1,6,0,3,0,true,false,true,2,,,,,
no89792,779,4852,13,0,0,0,1,0,0,1,0,0,2,1,6,0,true,false,true,2,,,,,
no81725,780,764,3,0,1,0,0,0,0,1,0,0,0,1,0,0,true,false,true,2,,,,,
no35776,780,1999,8,0,0,0,1,0,0,0,0,1,4,1,0,0,true,false,true,2,,,,,
no42309,780,2288,4,0,0,0,0,0,0,0,1,0,1,1,1,0,true,false,true,2,,,,,
no12085,780,3664,51,0,0,0,2,0,2,1,0,0,43,2,1,0,true,false,true,2,,,,,
no44268,781,791,5,0,0,1,0,0,0,0,1,0,1,1,1,0,true,false,true,2,,,,,
no79522,781,2196,4,0,0,0,1,0,0,0,1,0,1,0,1,0,true,false,true,2,,,,,
no75595,782,3424,40,0,0,1,0,0,0,2,1,0,29,1,1,1,true,false,true,2,,,,,
no20483,783,3183,7,0,0,0,1,0,0,3,0,0,1,0,1,0,true,false,true,2,,,,,
no9863,784,4447,29,0,0,0,6,0,2,0,4,0,14,0,1,0,true,false,true,2,,,,,
no90407,784,2929,16,0,0,2,1,0,0,2,5,0,5,0,1,0,true,false,true,2,,,,,
no39082,784,3648,16,0,0,0,1,0,2,7,0,0,1,2,2,0,true,false,true,2,,,,,
no32246,784,2191,17,0,0,0,0,0,0,5,5,2,1,2,1,0,true,false,true,2,,,,,
no12218,784,2526,8,0,0,1,2,0,2,0,0,0,1,0,1,0,true,false,true,2,,,,,
no42540,784,3523,7,0,0,1,2,0,1,1,0,0,1,0,1,0,true,false,true,2,,,,,
no90260,785,2403,6,0,0,0,2,0,0,0,1,0,1,1,1,0,true,false,true,2,,,,,
no16739,785,1965,5,0,0,0,1,0,0,0,0,0,2,0,1,0,true,false,true,2,,,,,
no30604,785,6590,30,1,0,0,2,0,4,9,5,0,6,0,0,0,true,false,true,2,,,,,
no17547,785,7278,23,0,0,0,1,0,1,0,1,1,9,1,5,0,true,false,true,2,,,,,
no88586,787,3146,31,0,1,0,0,0,0,0,4,0,16,3,3,0,true,false,true,2,,,,,
no84353,787,2992,11,0,0,1,1,0,1,2,1,0,2,1,2,0,true,false,true,2,,,,,
no39766,787,1936,56,0,0,0,1,0,1,18,0,0,33,0,1,0,true,false,true,2,,,,,
no89030,788,5500,20,0,0,0,1,0,0,2,3,0,11,1,2,0,true,false,true,2,,,,,
no6210,788,6867,73,0,0,0,10,0,2,16,20,0,15,0,5,0,true,false,true,2,,,,,
no83898,789,1098,2,0,0,0,1,0,0,0,0,0,1,0,0,0,true,false,true,2,,,,,
no63378,789,4072,18,0,0,1,1,0,0,8,0,0,5,0,1,0,true,false,true,2,,,,,
no24196,790,2800,3,0,0,0,1,0,0,0,0,0,0,1,0,0,true,false,true,2,,,,,
no75574,791,2089,4,0,0,0,1,0,1,0,0,0,1,0,1,0,true,false,true,2,,,,,
no61082,791,4909,34,0,0,0,6,0,2,2,1,0,15,1,3,3,true,false,true,2,,,,,
no49741,791,2316,37,0,0,0,0,0,16,6,3,0,2,2,2,5,true,false,true,2,,,,,
no85940,792,527,1,0,0,0,0,0,0,1,0,0,0,0,0,0,true,false,true,2,,,,,
no24176,793,2910,24,0,0,1,3,0,1,4,0,0,4,2,6,0,true,false,true,2,,,,,
